date,count,bucket,word,wordsmallcaps,average,industry,atv,
02/01/05,66.27,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
03/01/05,72.17,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
04/01/05,66.45,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
05/01/05,67.92,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
06/01/05,74.54,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
07/01/05,47.62,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
08/01/05,49.46,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
09/01/05,47.22,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
10/01/05,50.16,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
11/01/05,55.64,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
12/01/05,77.39,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
01/01/06,49.13,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
02/01/06,46.64,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
03/01/06,54.71,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
04/01/06,51.26,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
05/01/06,61.17,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
06/01/06,62.03,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
07/01/06,63.71,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
08/01/06,61.96,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
09/01/06,59.84,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
10/01/06,65.32,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
11/01/06,71.38,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
12/01/06,94.49,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
01/01/07,60.63,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
02/01/07,58.71,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
03/01/07,69.45,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
04/01/07,71.53,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
05/01/07,74.09,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
06/01/07,67.06,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
07/01/07,72.49,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
08/01/07,69.58,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
09/01/07,63.26,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
10/01/07,72.38,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
11/01/07,76.62,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
12/01/07,101.91,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
01/01/08,65.69,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
02/01/08,66.41,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
03/01/08,73.45,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
04/01/08,72.25,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
05/01/08,78.03,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
06/01/08,80.17,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
07/01/08,80.97,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
08/01/08,74.40,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
09/01/08,79.72,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
10/01/08,79.45,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
11/01/08,78.22,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
12/01/08,115.84,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
01/01/09,71.76,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
02/01/09,71.14,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
03/01/09,84.04,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
04/01/09,82.01,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
05/01/09,82.20,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
06/01/09,87.75,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
07/01/09,88.92,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
08/01/09,78.03,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
09/01/09,86.69,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
10/01/09,84.46,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
11/01/09,90.02,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
12/01/09,121.15,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
01/01/10,73.98,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
02/01/10,74.61,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
03/01/10,90.75,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
04/01/10,83.27,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
05/01/10,83.46,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
06/01/10,95.72,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
07/01/10,93.82,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
08/01/10,88.77,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
09/01/10,85.37,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
10/01/10,83.96,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
11/01/10,98.51,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
12/01/10,123.23,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
01/01/11,90.86,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
02/01/11,91.14,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,below,offline,,
03/01/11,101.98,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
04/01/11,109.33,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
05/01/11,113.75,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
06/01/11,121.22,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
07/01/11,120.14,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
08/01/11,118.81,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
09/01/11,112.92,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
10/01/11,117.40,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
11/01/11,126.59,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
12/01/11,165.30,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
01/01/12,111.13,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
02/01/12,114.35,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
03/01/12,650.79,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
04/01/12,121.02,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
05/01/12,131.40,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
06/01/12,125.40,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
07/01/12,129.84,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
08/01/12,122.40,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
09/01/12,115.38,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
10/01/12,130.39,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
11/01/12,133.38,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
12/01/12,173.45,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
01/01/13,122.69,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
02/01/13,128.96,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
03/01/13,138.61,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
04/01/13,139.39,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
05/01/13,153.79,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
06/01/13,146.19,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
07/01/13,160.08,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
08/01/13,145.37,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
09/01/13,144.14,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
10/01/13,152.63,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
11/01/13,155.59,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
12/01/13,194.18,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
01/01/14,143.39,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
02/01/14,136.51,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
03/01/14,153.72,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
04/01/14,149.36,Miscellaneous foodstores,Miscellaneous foodstores,miscellaneous foodstores,above,offline,,
01/01/05,71.62,Off-licences,Off-licences,off-licences,below,offline,,
02/01/05,77.40,Off-licences,Off-licences,off-licences,below,offline,,
03/01/05,87.56,Off-licences,Off-licences,off-licences,below,offline,,
04/01/05,90.52,Off-licences,Off-licences,off-licences,below,offline,,
05/01/05,102.48,Off-licences,Off-licences,off-licences,above,offline,,
06/01/05,103.31,Off-licences,Off-licences,off-licences,above,offline,,
07/01/05,98.82,Off-licences,Off-licences,off-licences,below,offline,,
08/01/05,92.63,Off-licences,Off-licences,off-licences,below,offline,,
09/01/05,82.45,Off-licences,Off-licences,off-licences,below,offline,,
10/01/05,87.75,Off-licences,Off-licences,off-licences,below,offline,,
11/01/05,108.46,Off-licences,Off-licences,off-licences,above,offline,,
12/01/05,189.24,Off-licences,Off-licences,off-licences,above,offline,,
01/01/06,67.09,Off-licences,Off-licences,off-licences,below,offline,,
02/01/06,65.07,Off-licences,Off-licences,off-licences,below,offline,,
03/01/06,75.66,Off-licences,Off-licences,off-licences,below,offline,,
04/01/06,80.03,Off-licences,Off-licences,off-licences,below,offline,,
05/01/06,89.78,Off-licences,Off-licences,off-licences,below,offline,,
06/01/06,105.85,Off-licences,Off-licences,off-licences,above,offline,,
07/01/06,104.91,Off-licences,Off-licences,off-licences,above,offline,,
08/01/06,89.34,Off-licences,Off-licences,off-licences,below,offline,,
09/01/06,82.35,Off-licences,Off-licences,off-licences,below,offline,,
10/01/06,87.51,Off-licences,Off-licences,off-licences,below,offline,,
11/01/06,112.68,Off-licences,Off-licences,off-licences,above,offline,,
12/01/06,207.52,Off-licences,Off-licences,off-licences,above,offline,,
01/01/07,69.81,Off-licences,Off-licences,off-licences,below,offline,,
02/01/07,72.90,Off-licences,Off-licences,off-licences,below,offline,,
03/01/07,83.94,Off-licences,Off-licences,off-licences,below,offline,,
04/01/07,85.24,Off-licences,Off-licences,off-licences,below,offline,,
05/01/07,95.92,Off-licences,Off-licences,off-licences,below,offline,,
06/01/07,99.18,Off-licences,Off-licences,off-licences,below,offline,,
07/01/07,93.76,Off-licences,Off-licences,off-licences,below,offline,,
08/01/07,89.00,Off-licences,Off-licences,off-licences,below,offline,,
09/01/07,80.10,Off-licences,Off-licences,off-licences,below,offline,,
10/01/07,85.84,Off-licences,Off-licences,off-licences,below,offline,,
11/01/07,110.48,Off-licences,Off-licences,off-licences,above,offline,,
12/01/07,188.96,Off-licences,Off-licences,off-licences,above,offline,,
01/01/08,67.70,Off-licences,Off-licences,off-licences,below,offline,,
02/01/08,69.87,Off-licences,Off-licences,off-licences,below,offline,,
03/01/08,86.20,Off-licences,Off-licences,off-licences,below,offline,,
04/01/08,79.34,Off-licences,Off-licences,off-licences,below,offline,,
05/01/08,93.74,Off-licences,Off-licences,off-licences,below,offline,,
06/01/08,94.97,Off-licences,Off-licences,off-licences,below,offline,,
07/01/08,88.39,Off-licences,Off-licences,off-licences,below,offline,,
08/01/08,80.99,Off-licences,Off-licences,off-licences,below,offline,,
09/01/08,77.50,Off-licences,Off-licences,off-licences,below,offline,,
10/01/08,79.66,Off-licences,Off-licences,off-licences,below,offline,,
11/01/08,80.27,Off-licences,Off-licences,off-licences,below,offline,,
12/01/08,176.23,Off-licences,Off-licences,off-licences,above,offline,,
01/01/09,65.16,Off-licences,Off-licences,off-licences,below,offline,,
02/01/09,67.21,Off-licences,Off-licences,off-licences,below,offline,,
03/01/09,76.80,Off-licences,Off-licences,off-licences,below,offline,,
04/01/09,83.61,Off-licences,Off-licences,off-licences,below,offline,,
05/01/09,93.01,Off-licences,Off-licences,off-licences,below,offline,,
06/01/09,96.40,Off-licences,Off-licences,off-licences,below,offline,,
07/01/09,87.37,Off-licences,Off-licences,off-licences,below,offline,,
08/01/09,83.24,Off-licences,Off-licences,off-licences,below,offline,,
09/01/09,81.01,Off-licences,Off-licences,off-licences,below,offline,,
10/01/09,82.29,Off-licences,Off-licences,off-licences,below,offline,,
11/01/09,107.82,Off-licences,Off-licences,off-licences,above,offline,,
12/01/09,163.88,Off-licences,Off-licences,off-licences,above,offline,,
01/01/10,58.87,Off-licences,Off-licences,off-licences,below,offline,,
02/01/10,63.22,Off-licences,Off-licences,off-licences,below,offline,,
03/01/10,78.48,Off-licences,Off-licences,off-licences,below,offline,,
04/01/10,75.03,Off-licences,Off-licences,off-licences,below,offline,,
05/01/10,84.85,Off-licences,Off-licences,off-licences,below,offline,,
06/01/10,103.37,Off-licences,Off-licences,off-licences,above,offline,,
07/01/10,106.89,Off-licences,Off-licences,off-licences,above,offline,,
08/01/10,86.72,Off-licences,Off-licences,off-licences,below,offline,,
09/01/10,73.68,Off-licences,Off-licences,off-licences,below,offline,,
10/01/10,75.99,Off-licences,Off-licences,off-licences,below,offline,,
11/01/10,100.49,Off-licences,Off-licences,off-licences,above,offline,,
12/01/10,155.07,Off-licences,Off-licences,off-licences,above,offline,,
01/01/11,76.62,Off-licences,Off-licences,off-licences,below,offline,,
02/01/11,75.64,Off-licences,Off-licences,off-licences,below,offline,,
03/01/11,86.60,Off-licences,Off-licences,off-licences,below,offline,,
04/01/11,89.39,Off-licences,Off-licences,off-licences,below,offline,,
05/01/11,97.54,Off-licences,Off-licences,off-licences,below,offline,,
06/01/11,108.70,Off-licences,Off-licences,off-licences,above,offline,,
07/01/11,118.45,Off-licences,Off-licences,off-licences,above,offline,,
08/01/11,97.97,Off-licences,Off-licences,off-licences,below,offline,,
09/01/11,89.41,Off-licences,Off-licences,off-licences,below,offline,,
10/01/11,89.67,Off-licences,Off-licences,off-licences,below,offline,,
11/01/11,117.34,Off-licences,Off-licences,off-licences,above,offline,,
12/01/11,188.08,Off-licences,Off-licences,off-licences,above,offline,,
01/01/12,75.33,Off-licences,Off-licences,off-licences,below,offline,,
02/01/12,83.59,Off-licences,Off-licences,off-licences,below,offline,,
03/01/12,106.23,Off-licences,Off-licences,off-licences,above,offline,,
04/01/12,103.80,Off-licences,Off-licences,off-licences,above,offline,,
05/01/12,119.28,Off-licences,Off-licences,off-licences,above,offline,,
06/01/12,112.91,Off-licences,Off-licences,off-licences,above,offline,,
07/01/12,109.13,Off-licences,Off-licences,off-licences,above,offline,,
08/01/12,103.09,Off-licences,Off-licences,off-licences,above,offline,,
